ID beacon'a;Moc rozgÅ‚aszania;RSSI;Dystans;Czas;ID urzÄ…dzenia;Poziom baterii;;;;;Dystans;Przed odsianiem;Po odsianiu;Dystans;Odrzuconych;Wszystkich;Odrzuconych [%];Œr. RSSI;Œr. RSSI po odsianiu
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:12;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:13;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:28;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:29;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:43;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:55:45;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:00;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:16;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:17;GT-I9515 - 1a88bbcf523c933c;35;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:33;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:48;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:49;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:49;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:56:49;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:04;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:04;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:05;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:19;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:21;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:36;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:52;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:52;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:57:53;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:08;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:08;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:24;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:24;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-65;0,3;03-12-2015 14:58:25;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-65;;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:40;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:40;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:41;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:56;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:58:57;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:12;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:12;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:28;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:43;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:44;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 14:59:45;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:00;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:00;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:16;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:16;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:32;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:33;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:33;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:49;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:00:49;GT-I9515 - 1a88bbcf523c933c;34;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:05;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:06;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:36;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:36;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:38;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:52;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:01:52;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:08;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:08;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:41;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:41;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:41;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:02:55;GT-I9515 - 1a88bbcf523c933c;33;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-67;0,3;03-12-2015 15:03:12;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-67;;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:03:12;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:03:28;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:03:29;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:03:44;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-66;0,3;03-12-2015 15:03:44;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,3;-66;-66;;;;;;
F4:1C:50:21:23:FD;-12;-70;0,5;03-12-2015 15:04:16;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-70;;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:04:16;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:04:32;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:04:48;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:04:49;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:04;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:05;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:20;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:37;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:51;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:52;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:05:53;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:06:24;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:06:24;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:06:25;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-71;0,5;03-12-2015 15:06:41;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-71;;;;;;;
F4:1C:50:21:23:FD;-12;-71;0,5;03-12-2015 15:06:41;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-71;;;;;;;
F4:1C:50:21:23:FD;-12;-71;0,5;03-12-2015 15:06:56;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-71;;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:07:13;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:07:43;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:07:45;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-72;0,5;03-12-2015 15:07:46;GT-I9515 - 1a88bbcf523c933c;32;;;;;0,5;-72;-72;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:04;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:05;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:20;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:21;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:35;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:36;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:52;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:09:52;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
F4:1C:50:21:23:FD;-12;-75;0,75;03-12-2015 15:10:07;GT-I9515 - 1a88bbcf523c933c;31;;;;;0,75;-75;-75;;;;;;
